Provinsi;Kabupaten_Kota;Nama_Stasiun;Tahun;Suhu_Min;Suhu_Max;Suhu_Avg;Kelembapan_Rata2;Curah_Hujan_Total;Penyinaran_Matahari_Total;Kec_Angin_Max;Kec_Angin_Avg;Arah_Angin_Dominan;Bulan
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;23;32,5;27,3;85,65;429,1;73,2;12,0;2,77;SW;January
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;23;32,3;27,37;85,43;270,5;110,2;9,0;2,54;SSW;February
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;24;32,4;27,83;85,1;277;165;8,0;1,65;ESE;March
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;24;32,7;29,13;79,6;82;221,3;12,0;1,93;ENE;April
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;25;32;29,47;75,45;117,9;225,9;16,0;3,23;E;May
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;24;31,8;28,71;76,47;29,4;230,8;7,0;3,17;E;June
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;24;31,4;28,01;74,81;11,7;265,1;7,0;3,29;E;July
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;24;31;27,88;72,97;2,5;288,3;7,0;3,29;ESE;August
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;24;32,3;28,63;73,33;20,5;246,9;7,0;2,93;E;September
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;24;32,8;29,31;73,45;51,5;278;7,0;2,26;ENE;October
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;23;33,2;28,96;80,27;311,3;186,1;8,0;1,3;NE;November
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2018;24;33,1;28,17;85,19;481,4;99,3;8,0;1,68;SE;December
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;22,5;32,4;27,42;86,52;802,2;93,2;10,0;2,42;WNW;January
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;24;32,5;27,92;85,29;300,4;168,6;6,0;1,39;W;February
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;22,9;33,2;27,73;86;504,2;154,6;15,0;1,68;WNW;March
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;24,4;32,6;28,8;83,9;124,1;180,7;10,0;1,73;ESE;April
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;24,1;32,6;29,53;77,45;86;232,2;10,0;3,1;E;May
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;25;32,4;28,67;76,53;46,5;225,2;8,0;3,27;E;June
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;25;31,6;27,84;75;0,2;268,1;8,0;3,71;E;July
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;24;32;27,6;75,03;0;280,4;9,0;3,94;E;August
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;25;31,4;27,98;75;0;274,6;9,0;4,07;E;September
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;25;33,8;29,29;73,94;0;306,7;7,0;3,06;E;October
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;24;34;29,88;75,27;37,1;279,1;7,0;1,43;E;November
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2019;24;34,3;29,03;81;275,6;187,9;6,0;1,19;WSW;December
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;22,4;33,4;28,11;84,77;589,9;132,3;9,0;1,71;W;January
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;23,9;32,4;27,95;86,59;400;131,6;12,0;1,59;WNW;February
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;24;33,6;28,6;83,71;163,8;199,3;6,0;1,1;WNW;March
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;24,7;33,3;28,69;83,43;235,6;183,4;6,0;1,33;E;April
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;23,5;32,8;28,98;82,9;298,8;173,6;7,0;2,19;E;May
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;24;31,4;28,97;77;115,4;230,4;11,0;3,3;E;June
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;24,7;31,1;28,33;76,65;51,8;234;8,0;3,45;ESE;July
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;24,2;31,4;28,43;77,03;19,7;260,2;9,0;3,81;E;August
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;25,1;32,8;28,97;76,37;2;261,5;9,0;3,13;E;September
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;23,8;32,7;29,02;78,52;84,5;225;8,0;2,58;E;October
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;23,5;33,2;28,84;81,87;239,7;182,9;7,0;1,73;ESE;November
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2020;22,9;32,5;27,59;86,03;543,1;95,1;10,0;2,23;W;December
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;23,2;31,2;27,2;87,16;732,7;80,1;10,0;2,42;W;January
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;23,6;32;27,89;84,43;114,5;179,3;11,0;3;W;February
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;23,6;32,4;27,95;84,65;93,7;178,3;5,0;1,35;W;March
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;23,8;32,8;28,77;80,5;117,5;249,2;8,0;1,7;SSE;April
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;24,2;32,3;29,08;79,71;99,9;247;6,0;2,42;E;May
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;23,2;32,3;28,43;82;112;211,4;9,0;2,17;E;June
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;23,6;31,5;28,36;77,66;9,8;210,4;8,0;3,06;E;July
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;24,9;32;28,83;77,38;8,3;264,3;7,0;3,28;E;August
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;23,3;32,1;28,77;78,32;213,8;221,5;7,0;2,84;E;September
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;24;33,1;29,08;80,42;260,3;249,2;6,0;1,32;ESE;October
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;23,5;33,2;27,92;86;467,7;116,9;5,0;0,8;SSW;November
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2021;22,4;33,1;28,08;84,48;255,8;131,5;8,0;2,13;W;December
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;22,8;32,8;27,66;84,71;300,9;107,1;10,0;2,29;W;January
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;23,4;32,4;27,42;85,75;280,9;113,1;8,0;1,96;W;February
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;24,1;33;28,32;83,77;124,4;207;6,0;1,45;W;March
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;23,4;33;28,36;83,5;136,3;224,8;6,0;0,97;SE;April
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;23,4;33;28,51;83,42;227,8;163,4;7,0;1,39;E;May
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;23;32,2;27,97;83,13;310,1;158,1;12,0;1,93;E;June
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;23,4;31,4;27,88;80,19;144,4;215,5;8,0;2,94;E;July
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;22,8;31,5;28,4;77;22,6;271,7;10,0;3,13;E;August
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;23,2;32;28,64;78,3;67,4;213,2;18,0;2,23;E;September
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;23,3;32,7;27,9;84,06;236,5;142;7,0;1;SW;October
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;23,6;32,9;27,88;85,2;211,4;107,4;15,0;0,83;WNW;November
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2022;21,3;33,3;27,73;84,26;575,9;149,6;16,0;1,81;W;December
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;22,8;32,5;27,41;86,03;473;115,5;8,0;2,58;W;January
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;22,6;31,4;27,03;87,36;509,7;69,9;9,0;2,96;W;February
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;20,9;33;27,54;86,68;367,4;171,2;10,0;1,48;SW;March
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;24,2;32,6;28,29;84,33;107,3;182,6;5,0;1,57;SSE;April
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;24,2;32,5;28,82;80,29;211,3;224,8;7,0;2,42;E;May
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;25,1;31,8;28,86;78;3,5;268,3;7,0;2,77;E;June
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;23,8;31,8;28,29;78,16;132,8;259,3;8,0;3;E;July
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;25,2;31,3;28,2;76,42;0;304,6;8,0;3,97;E;August
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;26;32,4;28,53;76,4;0;301,4;7,0;3,63;E;September
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;24,9;33,2;29,54;76,45;0;291,8;7,0;3,13;E;October
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;24,5;34,5;29,4;80;137,3;236,8;7,0;1,63;E;November
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2023;25;34,1;29,08;81,1;65,8;197,9;5,0;1,1;SSE;December
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;23,5;34,5;28,24;86,52;506,2;102,8;8,0;1,84;W;January
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;23,8;33,3;28,16;86,97;561,1;132,4;9,0;1,79;WSW;February
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;24,1;33;28,72;85,19;225,2;164,1;9,0;2,19;SSW;March
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;25,2;33,9;28,85;86;261;171,8;6,0;1,43;SE;April
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;25,7;32,6;29,79;79,29;66,8;243,8;15,0;2,87;ESE;May
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;24,8;32,3;28,95;81,1;97,4;200,4;7,0;2,57;E;June
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;24;31,5;28,26;79,2;50,9;204,4;7,0;3,29;ESE;July
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;25,1;31,6;28,55;77,55;3,1;233;7,0;3,29;SE;August
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;23,8;33,1;29,36;76,03;0,1;240;7,0;2,8;ESE;September
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;24,5;34,1;30,02;75,52;54,6;232,3;10,0;2,23;ESE;October
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;24,4;34,1;29,05;81,97;215,7;172,7;8,0;1,47;E;November
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2024;23,6;32,5;27,76;86,74;596,5;73,2;8,0;2,42;WSW;December
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2025;22,5;32,5;27,35;87,32;673,7;101,4;12,0;2,61;NW;January
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2025;23,5;32,6;28,19;84,39;154,7;171,2;8,0;2,54;WNW;February
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2025;23,2;33,4;28,02;85,84;330,1;150;9,0;1,9;WSW;March
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2025;23,6;32,8;27,98;85,67;167;153;7,0;1,23;E;April
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2025;23,4;32,8;28,1;86,16;366,4;144,6;6,0;1,58;E;May
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2025;21,6;32,1;28,38;81,4;218,5;166,8;8,0;2,57;ESE;June
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2025;22;31,4;27,93;80,26;316,2;213,7;6,0;2,87;ESE;July
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2025;23;32,1;28,21;77,48;60,1;221,4;11,0;2,9;ESE;August
Jawa Timur; Kabupaten Gresik;Stasiun Meteorologi Sangkapura;2025;23,8;32,9;28,57;77,21;106,3;123,1;8,0;3,11;ESE;September
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2023;24,4;36,2;31,36;63,4;48,4;33,4;8,0;3,6;SSE;December
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;22,6;35,3;29,28;73,71;414,3;145;8,0;2,46;SE;January
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;22;34,8;28,46;79,07;489,9;161,7;12,0;2,1;SE;February
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;23;34,6;27,88;81,03;212,5;174,9;12,0;2,74;SSW;March
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;23,4;34,4;28,39;78,81;140,1;183;8,0;2,44;S;April
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;23,2;34,4;28,46;71,32;0;238,4;9,0;3,74;S;May
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;21,4;34,2;28,23;69,8;7,3;210,7;9,0;3,8;S;June
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;20,6;33;27,45;65,9;5,9;212,6;10,0;4,58;S;July
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;20,4;33,6;27,6;64,1;0;242,6;10,0;5,39;S;August
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;23,6;35,6;28,78;64,87;12,9;213,4;10,0;4,73;S;September
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;23,8;36,6;29,62;64,19;88,7;233,6;11,0;4,97;S;October
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;23,6;35,6;28,57;78,2;284,2;172;10,0;2,03;SSE;November
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2024;23;34,2;27,38;85,06;843,4;104,5;8,0;1,74;S;December
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2025;23;33,3;26,84;85,45;443,5;103,5;10,0;2,1;SW;January
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2025;22,4;33,6;27,17;84,61;207,5;110;10,0;2,5;SSW;February
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2025;21,8;33,8;27,17;86,1;476,3;132,9;10,0;1,87;S;March
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2025;21,8;35;27,67;79,97;138,3;180,8;8,0;2,53;SSE;April
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2025;22,8;34,4;27,45;83,61;253,6;175;8,0;2,23;S;May
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2025;22;33,6;27,67;77,3;83,2;183,6;10,0;3,33;S;June
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2025;21,8;33,8;26,99;73,94;2,1;223,8;13,0;4,65;S;July
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2025;22,8;34,4;27,61;71,97;91,8;237,8;11,0;4,23;S;August
Jawa Timur; Kabupaten Kediri;Stasiun Meteorologi Dhoho;2025;21,2;34,8;27,85;72;2;143,7;12,0;4,74;S;September
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;19;30,3;23,66;85,13;227,4;128,1;8,0;1,68;ENE;January
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;19;30,6;23,8;83,67;391,3;149,4;9,0;1,67;NE;February
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;20;30,8;24,18;83,03;248,3;148,9;11,0;1,77;NNE;March
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;20;30,6;24,01;83,77;297,1;168,4;10,0;1,9;NNE;April
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;16;29,8;23,59;76,68;80,8;208,9;9,0;1,89;NE;May
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;16;29,4;22,74;75,63;38,3;245;7,0;1,77;E;June
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;16;29,5;22,25;73,62;0;236;13,0;2,52;NE;July
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;15;30,5;22,48;72,39;0;240,2;9,0;2,28;E;August
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;16;31,8;23,54;67,97;9,1;262,4;10,0;2,67;E;September
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;17;32,8;25,35;62,03;0;284,3;13,0;3,42;NE;October
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;19;33,2;25,57;73,72;165,6;221,3;10,0;1,83;NNE;November
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2015;21;31;24,78;83;210,9;153,1;9,0;1,52;NNE;December
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;20;31,4;25,08;80,19;207,9;182,4;10,0;1,74;NNE;January
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;19;30,6;24,02;87;673,5;111,6;6,0;1;N;February
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;19;30,8;24,97;83,6;187,8;162,3;9,0;1,35;NNE;March
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;20;31;25,12;80,62;80,4;166,1;9,0;2,48;NE;April
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;20;31,6;25,06;80,35;199,9;210,9;10,0;1,94;NNE;May
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;19;32,2;24,22;80,37;157,8;190,7;13,0;1,83;NNE;June
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;17;29,8;23,72;79,32;112,3;227,4;12,0;2,29;NNE;July
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;18;30,2;23,57;76,65;90,3;227;10,0;2,84;E;August
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;18;30,8;24,56;76,2;44,5;204;15,0;2,93;ENE;September
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;20;30,6;24,81;77,9;247,7;181,9;10,0;2,29;NNE;October
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;20;31;24,66;83,33;433,8;151,3;9,0;1,5;N;November
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2016;20;31,4;24,23;84,23;268,2;122,5;8,0;1,68;ENE;December
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;20;30,9;23,86;85,54;374,3;107,3;8,0;1,32;NNE;January
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;20;30,6;24,16;82,43;238,1;131,7;9,0;2,04;ESE;February
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;18;30,6;24,05;82,47;406,3;150,3;8,0;1,52;NNE;March
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;19;30,2;24,23;82,67;254,2;163,8;8,0;1,47;NNE;April
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;18;31;24,21;76,45;42;214,8;6,0;1,77;ENE;May
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;17;29,8;23,6;78,27;35;189,3;9,0;1,93;ENE;June
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;16;29,4;22,57;79,16;39,3;177,7;8,0;2,1;SSE;July
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;16;30,2;22,63;76,26;0,1;218,9;12,0;2,61;SSE;August
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;16;31,2;23,82;73,3;45,9;241,6;9,0;2,5;SSE;September
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;19;32,4;24,82;77,03;111,8;224,7;9,0;2,23;SE;October
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;19;31,2;24,29;83,23;395,9;117,9;7,0;1,3;NNE;November
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2017;17;30,1;24,23;83,16;276,3;123,5;9,0;1,61;ENE;December
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;20;30,4;23,79;85,29;439,3;99,8;10,0;1,65;ENE;January
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;18;30,1;23,69;84,32;226,1;130,3;5,0;1,32;NE;February
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;19;30,6;24,04;82,03;199,2;154,8;7,0;1,28;NNE;March
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;17;30,6;24,79;77;79,9;239,5;8,0;1,6;NNE;April
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;17;30,8;24,14;74,97;17,5;229,2;8,0;1,87;ENE;May
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;17;30,5;23,16;78,07;54,2;204,3;8,0;1,93;ESE;June
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;15;29,3;21,94;75;9,3;223,1;7,0;2;SE;July
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;15;29,6;22,16;73,26;0;232,2;6,0;2,16;SE;August
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;15;32;23,78;70,67;3,3;233;8,0;2,17;ESE;September
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;17;32,7;25,15;69,35;6,4;266,8;10,0;2,39;ESE;October
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;19;32,4;25,02;79,1;331;199,6;6,0;1,63;ENE;November
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2018;20;31,2;24,13;85,65;406,3;119,1;8,0;1,32;ENE;December
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;19,2;31;24,44;82,35;297,7;159,5;14,0;1,65;SSE;January
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;19,4;30,8;24,13;83,96;336,7;144,4;7,0;1,14;ESE;February
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;19;31,4;23,85;83,94;370,2;144,1;8,0;1,23;ESE;March
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;19,8;30,8;24,42;82,8;317,7;178,7;6,0;1,23;ENE;April
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;18;30,5;24,11;77,03;72,6;232,5;6,0;1,61;S;May
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;14;29,9;22,61;74,07;0;236,4;5,0;1,67;SSE;June
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;15;29,5;21,96;75,39;58,3;261,4;6,0;1,55;SSE;July
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;15;29,8;22,34;71,71;0;268,9;8,0;2,06;SSE;August
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;14;31,8;23,49;68,3;0;261,5;7,0;2,1;SE;September
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;16;33,5;25,45;65,48;1,3;282,1;11,0;2,55;SSE;October
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;18;32,8;25,78;70,97;111,5;235,9;9,0;1,97;SSE;November
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2019;19;32,5;25,32;79,23;318,8;202,6;8,0;1,16;E;December
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2020;19;31,3;24,66;82,16;327,3;158,9;6,0;1,42;SSE;January
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2020;18,9;30,7;24,22;84,72;502,4;139,3;8,0;1,14;SW;February
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2020;20,1;31,2;24,54;82,84;238,8;167,9;6,0;1,35;ENE;March
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2020;20;32;24,95;79,5;154,2;192,5;6,0;1,27;E;April
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2020;19;30,6;24,65;80,23;135,7;194,7;6,0;1,58;ESE;May
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2020;16,6;30;23,72;75,3;3,2;226,8;6,0;1,9;SSE;June
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2020;14,2;30,2;23,02;75,94;17,4;238,2;7,0;2;SSE;July
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2020;15,8;30,6;23,42;73,97;55,3;246,6;7,0;2,16;SSE;August
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2020;16,2;31,6;25,56;69,43;15,9;243,4;8,0;2,43;SSE;September
Jawa Timur; Kabupaten Malang;Stasiun Klimatologi Jawa Timur;2020;18,8;31,8;24,81;75,58;130,8;210;7,0;2,39;SE;October
